FD_ID	FD_length	S_Start	S_End	Score	Family_Link
90002	287	91	125	24	M_10ab1
90002	287	238	266	27	M_10ab1
90002	287	9	88	25	M_10ab1
90002	287	12	265	93	M_10ab1
90002	287	4	265	122	M_10ab1
90002	287	3	267	95	M_10ab1
90002	287	3	278	178	M_10ab1
90002	287	475	494	22	M_10ab1
90002	287	1	285	345	M_10ab1
90002	287	304	316	21	M_10ab1
90002	287	11	282	195	M_10ab1
90002	287	1	287	396	M_10ab1
90002	287	152	190	22	M_10ab1
90002	287	3	108	136	M_10ab1
90002	287	1	287	348	M_10ab1
90002	287	18	34	20	M_10ab1
90002	287	16	33	21	M_10ab1
90002	287	16	40	21	M_10ab1
90002	287	28	37	22	M_10ab1
90002	287	18	79	23	M_10ab1
90002	287	119	158	21	M_10ab1
90002	287	1	265	96	M_10ab1
90002	287	27	49	22	M_10ab1
90002	287	39	81	23	M_10ab1
90002	287	97	130	21	M_10ab1
90002	287	26	60	21	M_10ab1
90002	287	109	287	179	M_10ab1
90002	287	88	241	66	M_10ab1
90002	287	21	88	24	M_10ab1
90002	287	24	49	21	M_10ab1
90002	287	9	35	21	M_10ab1
90002	287	45	58	21	M_10ab1
90002	287	86	116	23	M_10ab1
90002	287	30	67	21	M_10ab1
90002	287	77	108	26	M_10ab1
90002	287	1	107	49	M_10ab1
90002	287	1	265	99	M_10ab1
90002	287	52	67	21	M_10ab1
90002	287	102	154	22	M_10ab1
90002	287	124	141	21	M_10ab1
90003	336	61	74	21	M_10ab2
90003	336	50	68	22	M_10ab2
90003	336	15	335	396	M_10ab2
90003	336	19	25	22	M_10ab2
90003	336	35	69	21	M_10ab2
90003	336	4	267	96	M_10ab2
90003	336	165	197	27	M_10ab2
90003	336	4	32	22	M_10ab2
90003	336	11	28	23	M_10ab2
90003	336	225	245	22	M_10ab2
90003	336	72	120	22	M_10ab2
90003	336	59	115	22	M_10ab2
90003	336	1	336	411	M_10ab2
90003	336	88	120	25	M_10ab2
90003	336	12	267	73	M_10ab2
90003	336	40	100	21	M_10ab2
90003	336	98	174	29	M_10ab2
90003	336	11	28	20	M_10ab2
90003	336	13	335	163	M_10ab2
90003	336	3	267	74	M_10ab2
90003	336	18	57	24	M_10ab2
90003	336	132	170	22	M_10ab2
90003	336	51	91	22	M_10ab2
90003	336	7	22	21	M_10ab2
90003	336	32	78	26	M_10ab2
90003	336	28	62	22	M_10ab2
90003	336	1	336	413	M_10ab2
90003	336	12	266	89	M_10ab2
90003	336	1	336	413	M_10ab2
90003	336	72	99	21	M_10ab2
90003	336	361	370	21	M_10ab2
90003	336	13	330	171	M_10ab2
90003	336	12	267	112	M_10ab2
90003	336	32	52	21	M_10ab2
90003	336	7	25	22	M_10ab2
90003	336	20	25	20	M_10ab2
90003	336	8	265	88	M_10ab2
90004	287	4	20	21	M_10aa1
90004	287	1	267	76	M_10aa1
90004	287	1	250	70	M_10aa1
90004	287	181	189	21	M_10aa1
90004	287	47	54	22	M_10aa1
90004	287	1	272	194	M_10aa1
90004	287	115	191	21	M_10aa1
90004	287	199	219	25	M_10aa1
90004	287	74	112	21	M_10aa1
90004	287	22	44	21	M_10aa1
90004	287	1	272	186	M_10aa1
90004	287	115	191	21	M_10aa1
90004	287	24	45	20	M_10aa1
90004	287	1	287	308	M_10aa1
90004	287	111	133	22	M_10aa1
90004	287	1	250	70	M_10aa1
90004	287	97	115	20	M_10aa1
90004	287	47	54	22	M_10aa1
90004	287	1	286	226	M_10aa1
90004	287	1	272	186	M_10aa1
90004	287	2	267	84	M_10aa1
90004	287	1	272	198	M_10aa1
90004	287	1	266	89	M_10aa1
90004	287	1	287	260	M_10aa1
90004	287	367	380	22	M_10aa1
90004	287	1	267	87	M_10aa1
90004	287	1	287	246	M_10aa1
90004	287	4	97	22	M_10aa1
90004	287	1	287	301	M_10aa1
90004	287	11	67	20	M_10aa1
90004	287	1	272	199	M_10aa1
90004	287	1	14	19	M_10aa1
90004	287	1	21	20	M_10aa1
90004	287	1	287	246	M_10aa1
90005	305	52	68	23	M_10aa2
90005	305	1	298	274	M_10aa2
90005	305	32	42	20	M_10aa2
90005	305	1	268	241	M_10aa2
90005	305	145	172	21	M_10aa2
90005	305	7	18	20	M_10aa2
90005	305	145	172	21	M_10aa2
90005	305	10	57	20	M_10aa2
90005	305	113	124	21	M_10aa2
90005	305	78	106	22	M_10aa2
90005	305	113	124	21	M_10aa2
90005	305	24	250	66	M_10aa2
90005	305	154	198	23	M_10aa2
90005	305	2	267	85	M_10aa2
90005	305	1	298	274	M_10aa2
90005	305	4	265	87	M_10aa2
90005	305	2	267	85	M_10aa2
90005	305	113	124	21	M_10aa2
90005	305	1	305	245	M_10aa2
90005	305	26	56	23	M_10aa2
90005	305	1	303	319	M_10aa2
90005	305	532	559	23	M_10aa2
90005	305	1	268	188	M_10aa2
90005	305	1	268	211	M_10aa2
90005	305	1	305	298	M_10aa2
90005	305	2	267	85	M_10aa2
90005	305	18	72	22	M_10aa2
90005	305	76	97	24	M_10aa2
90005	305	78	106	22	M_10aa2
90005	305	1	298	274	M_10aa2
90005	305	14	43	21	M_10aa2
90005	305	9	267	86	M_10aa2
90005	305	155	172	23	M_10aa2
90005	305	1	268	220	M_10aa2
90005	305	59	89	22	M_10aa2
90005	305	69	93	23	M_10aa2
90005	305	78	106	22	M_10aa2
90005	305	145	172	21	M_10aa2
90005	305	1	268	220	M_10aa2
90005	305	1	268	220	M_10aa2
90006	298	1	294	178	M_10aa1
90006	298	1	297	290	M_10aa1
90006	298	32	51	22	M_10aa1
90006	298	97	121	21	M_10aa1
90006	298	37	50	23	M_10aa1
90006	298	1	298	358	M_10aa1
90006	298	1	267	103	M_10aa1
90006	298	18	32	20	M_10aa1
90006	298	58	88	21	M_10aa1
90006	298	107	126	21	M_10aa1
90006	298	1	37	22	M_10aa1
90006	298	283	303	23	M_10aa1
90006	298	1	267	108	M_10aa1
90006	298	2	267	75	M_10aa1
90007	306	1	267	120	M_10aa2
90007	306	1	101	78	M_10aa2
90007	306	1	306	418	M_10aa2
90007	306	17	40	23	M_10aa2
90007	306	304	318	22	M_10aa2
90008	285	124	177	24	M_10aa1
90008	285	1	285	265	M_10aa1
90008	285	208	224	25	M_10aa1
90008	285	2	249	61	M_10aa1
90009	322	92	105	21	M_10aa2
90009	322	1	239	75	M_10aa2
90009	322	61	84	20	M_10aa2
90009	322	15	266	76	M_10aa2
90009	322	278	323	21	M_10aa2
90009	322	1	267	193	M_10aa2
90009	322	1	268	172	M_10aa2
90009	322	71	85	21	M_10aa2
90009	322	1	322	217	M_10aa2
90009	322	20	60	21	M_10aa2
90009	322	1	240	104	M_10aa2
90009	322	1	322	221	M_10aa2
90009	322	2	322	268	M_10aa2
90009	322	1	237	76	M_10aa2
90009	322	119	139	22	M_10aa2
90009	322	3	38	22	M_10aa2
90009	322	7	322	259	M_10aa2
90009	322	27	60	23	M_10aa2
90009	322	1	267	193	M_10aa2
90009	322	27	74	23	M_10aa2
90009	322	24	38	20	M_10aa2
90009	322	2	322	250	M_10aa2
90009	322	41	62	23	M_10aa2
90009	322	2	246	59	M_10aa2
90009	322	25	52	22	M_10aa2
90009	322	40	72	20	M_10aa2
90009	322	1	267	221	M_10aa2
90009	322	31	47	21	M_10aa2
90009	322	17	32	19	M_10aa2
90010	298	38	80	24	M_11ab1
90010	298	96	130	23	M_11ab1
90010	298	4	298	304	M_11ab1
90010	298	1	182	53	M_11ab1
90010	298	151	159	21	M_11ab1
90010	298	44	53	20	M_11ab1
90010	298	1	298	356	M_11ab1
90010	298	1	36	23	M_11ab1
90010	298	75	104	22	M_11ab1
90010	298	5	33	23	M_11ab1
90010	298	12	42	22	M_11ab1
90010	298	22	37	21	M_11ab1
90010	298	92	123	23	M_11ab1
90010	298	1	298	275	M_11ab1
90010	298	36	181	46	M_11ab1
90010	298	80	115	23	M_11ab1
90010	298	48	59	21	M_11ab1
90010	298	40	133	40	M_11ab1
90010	298	69	86	22	M_11ab1
90010	298	1	296	298	M_11ab1
90010	298	36	181	47	M_11ab1
90010	298	75	94	24	M_11ab1
90010	298	78	96	21	M_11ab1
90010	298	1	298	355	M_11ab1
90010	298	74	87	22	M_11ab1
90010	298	48	183	46	M_11ab1
90010	298	20	30	22	M_11ab1
90010	298	20	37	22	M_11ab1
90010	298	61	77	20	M_11ab1
90010	298	1	297	260	M_11ab1
90010	298	218	247	22	M_11ab1
90010	298	79	97	24	M_11ab1
90010	298	168	187	23	M_11ab1
90010	298	9	30	20	M_11ab1
90010	298	11	34	21	M_11ab1
90010	298	64	76	21	M_11ab1
90010	298	35	57	23	M_11ab1
90010	298	67	80	21	M_11ab1
90010	298	78	102	24	M_11ab1
90010	298	23	44	21	M_11ab1
90010	298	1	298	241	M_11ab1
90010	298	1	180	54	M_11ab1
90010	298	208	258	30	M_11ab1
90010	298	33	67	22	M_11ab1
90010	298	54	104	28	M_11ab1
90010	298	77	205	27	M_11ab1
90010	298	1	6	19	M_11ab1
90010	298	29	44	21	M_11ab1
90010	298	2	173	36	M_11ab1
90010	298	1	297	320	M_11ab1
90010	298	26	52	22	M_11ab1
90010	298	168	187	23	M_11ab1
90010	298	83	119	22	M_11ab1
90010	298	77	205	27	M_11ab1
90010	298	9	22	21	M_11ab1
90011	279	8	34	24	M_11aa1
90011	279	30	63	23	M_11aa1
90011	279	1	132	42	M_11aa1
90011	279	3	279	289	M_11aa1
90011	279	11	30	22	M_11aa1
90011	279	1	157	42	M_11aa1
90011	279	113	165	26	M_11aa1
90011	279	193	204	23	M_11aa1
90011	279	23	38	19	M_11aa1
90011	279	32	50	23	M_11aa1
90011	279	2	12	21	M_11aa1
90011	279	1	136	54	M_11aa1
90011	279	39	90	27	M_11aa1
90011	279	11	291	234	M_11aa1
90011	279	1	180	55	M_11aa1
90011	279	1	279	290	M_11aa1
90011	279	52	75	21	M_11aa1
90011	279	10	36	22	M_11aa1
90011	279	1	127	93	M_11aa1
90011	279	1	132	57	M_11aa1
90011	279	38	58	21	M_11aa1
90011	279	1	182	48	M_11aa1
90011	279	106	169	24	M_11aa1
90011	279	23	38	19	M_11aa1
90011	279	1	176	41	M_11aa1
90011	279	4	14	21	M_11aa1
90011	279	113	165	26	M_11aa1
90011	279	5	279	215	M_11aa1
90011	279	4	20	23	M_11aa1
90011	279	1	176	41	M_11aa1
90011	279	3	276	238	M_11aa1
90011	279	1	33	24	M_11aa1
90011	279	35	49	20	M_11aa1
90011	279	1	277	250	M_11aa1
90011	279	3	279	256	M_11aa1
90011	279	9	279	281	M_11aa1
90011	279	15	41	24	M_11aa1
90011	279	5	279	215	M_11aa1
90011	279	14	31	23	M_11aa1
90011	279	50	72	20	M_11aa1
90011	279	18	31	23	M_11aa1
90011	279	150	170	23	M_11aa1
90011	279	43	64	22	M_11aa1
90011	279	104	178	31	M_11aa1
90011	279	9	48	22	M_11aa1
90011	279	15	41	24	M_11aa1
90011	279	40	69	20	M_11aa1
90011	279	50	104	30	M_11aa1
90011	279	30	63	23	M_11aa1
90011	279	3	22	22	M_11aa1
90011	279	1	279	270	M_11aa1
90011	279	50	104	30	M_11aa1
90011	279	13	31	20	M_11aa1
90011	279	1	182	45	M_11aa1
90011	279	205	225	21	M_11aa1
90011	279	1	182	55	M_11aa1
90011	279	10	33	22	M_11aa1
90012	269	1	131	45	M_11ab2
90012	269	1	133	48	M_11ab2
90012	269	19	44	31	M_11ab2
90012	269	1	269	268	M_11ab2
90012	269	279	301	24	M_11ab2
90012	269	61	75	23	M_11ab2
90012	269	38	78	25	M_11ab2
90012	269	1	268	319	M_11ab2
90012	269	1	19	21	M_11ab2
90012	269	1	115	40	M_11ab2
90012	269	1	268	241	M_11ab2
90012	269	1	269	266	M_11ab2
90012	269	1	134	54	M_11ab2
90012	269	17	36	20	M_11ab2
90012	269	1	25	23	M_11ab2
90012	269	1	131	46	M_11ab2
90012	269	68	111	24	M_11ab2
90012	269	35	59	22	M_11ab2
90012	269	5	195	145	M_11ab2
90012	269	28	47	20	M_11ab2
90012	269	91	129	24	M_11ab2
90012	269	38	66	24	M_11ab2
90012	269	29	72	29	M_11ab2
90012	269	1	269	253	M_11ab2
90012	269	1	266	219	M_11ab2
90012	269	625	655	32	M_11ab2
90012	269	1	183	67	M_11ab2
90012	269	1	183	50	M_11ab2
90012	269	311	330	21	M_11ab2
90012	269	232	255	25	M_11ab2
90012	269	625	655	31	M_11ab2
90012	269	151	171	21	M_11ab2
90012	269	19	44	31	M_11ab2
90012	269	1	177	43	M_11ab2
90012	269	5	21	20	M_11ab2
90012	269	236	259	23	M_11ab2
90012	269	133	173	21	M_11ab2
90012	269	28	46	20	M_11ab2
90012	269	1	268	323	M_11ab2
90012	269	43	60	22	M_11ab2
90012	269	34	46	20	M_11ab2
90014	237	219	239	23	M_11aa2
90014	237	24	38	21	M_11aa2
90014	237	94	169	24	M_11aa2
90014	237	75	91	21	M_11aa2
90014	237	1	125	58	M_11aa2
90014	237	44	66	22	M_11aa2
90014	237	7	29	25	M_11aa2
90014	237	1	134	49	M_11aa2
90014	237	89	123	21	M_11aa2
90014	237	184	273	31	M_11aa2
90014	237	87	109	21	M_11aa2
90014	237	2	132	53	M_11aa2
90014	237	2	233	270	M_11aa2
90014	237	1	235	248	M_11aa2
90014	237	106	122	26	M_11aa2
90014	237	1	236	258	M_11aa2
90014	237	50	61	22	M_11aa2
90014	237	110	143	27	M_11aa2
90014	237	59	106	21	M_11aa2
90014	237	29	46	23	M_11aa2
90015	263	72	84	21	M_12a
90015	263	5	26	20	M_12a
90015	263	96	217	83	M_12a
90015	263	3	30	21	M_12a
90015	263	85	120	21	M_12a
90015	263	191	226	22	M_12a
90015	263	47	63	21	M_12a
90015	263	3	217	135	M_12a
90015	263	1	263	290	M_12a
90015	263	16	261	106	M_12a
90015	263	3	217	84	M_12a
90015	263	135	229	25	M_12a
90015	263	69	100	22	M_12a
90015	263	1	263	225	M_12a
90015	263	3	217	64	M_12a
90015	263	2	70	47	M_12a
90015	263	65	136	24	M_12a
90015	263	3	215	112	M_12a
90015	263	6	38	23	M_12a
90015	263	1	225	89	M_12a
90015	263	35	217	48	M_12a
90015	263	33	58	22	M_12a
90015	263	2	32	21	M_12a
90015	263	11	40	23	M_12a
90015	263	105	261	133	M_12a
90015	263	72	94	21	M_12a
90015	263	24	50	21	M_12a
90015	263	38	49	20	M_12a
90015	263	12	85	48	M_12a
90015	263	63	87	20	M_12a
90015	263	3	217	102	M_12a
90015	263	2	263	163	M_12a
90015	263	139	153	22	M_12a
90015	263	3	217	85	M_12a
90015	263	74	100	23	M_12a
90015	263	83	103	21	M_12a
90015	263	80	135	23	M_12a
90015	263	77	95	22	M_12a
90015	263	13	41	24	M_12a
90015	263	35	80	22	M_12a
90015	263	102	126	23	M_12a
90015	263	3	217	90	M_12a
90015	263	10	58	21	M_12a
90015	263	191	229	22	M_12a
90015	263	86	97	22	M_12a
90015	263	44	62	21	M_12a
90015	263	51	61	20	M_12a
90015	263	10	261	112	M_12a
90015	263	9	19	19	M_12a
90015	263	107	125	21	M_12a
90015	263	1	263	158	M_12a
90015	263	1	224	105	M_12a
90015	263	1	207	62	M_12a
90015	263	2	263	112	M_12a
90015	263	302	340	24	M_12a
90015	263	10	263	110	M_12a
90015	263	491	515	21	M_12a
90015	263	288	313	23	M_12a
90015	263	17	259	72	M_12a
90015	263	226	260	23	M_12a
90015	263	50	59	20	M_12a
90015	263	14	67	21	M_12a
90015	263	131	143	21	M_12a
90015	263	28	43	19	M_12a
90015	263	36	74	26	M_12a
90015	263	3	215	110	M_12a
90015	263	24	42	20	M_12a
90015	263	1	207	67	M_12a
90015	263	548	571	24	M_12a
90015	263	323	338	22	M_12a
90015	263	5	259	80	M_12a
90015	263	117	136	22	M_12a
90015	263	7	217	73	M_12a
90015	263	512	544	23	M_12a
90016	213	20	210	109	M_12a
90016	213	318	354	21	M_12a
90016	213	19	213	93	M_12a
90016	213	18	209	77	M_12a
90016	213	2	36	30	M_12a
90016	213	18	209	79	M_12a
90016	213	52	120	26	M_12a
90016	213	62	73	20	M_12a
90016	213	12	212	127	M_12a
90016	213	146	157	27	M_12a
90016	213	23	40	21	M_12a
90016	213	20	210	109	M_12a
90016	213	18	69	21	M_12a
90016	213	128	146	21	M_12a
90016	213	10	210	95	M_12a
90016	213	414	425	21	M_12a
90016	213	318	354	21	M_12a
90016	213	19	213	92	M_12a
90016	213	17	28	21	M_12a
90016	213	10	213	180	M_12a
90016	213	23	40	21	M_12a
90016	213	106	122	23	M_12a
90016	213	9	62	24	M_12a
90016	213	119	150	26	M_12a
90016	213	12	212	127	M_12a
90016	213	95	121	22	M_12a
90017	270	1	270	320	M_12a
90017	270	1	217	73	M_12a
90017	270	17	39	22	M_12a
90017	270	43	50	20	M_12a
90017	270	43	81	22	M_12a
90017	270	47	92	21	M_12a
90021	212	171	193	21	M_17a
90021	212	9	31	19	M_17a
90021	212	16	179	43	M_17a
90021	212	1	211	191	M_17a
90021	212	5	59	21	M_17a
90021	212	174	193	22	M_17a
90021	212	28	40	21	M_17a
90030	279	1	263	81	M_21a
90030	279	21	59	21	M_21a
90030	279	1	279	308	M_21a
90030	279	29	54	22	M_21a
90030	279	50	69	20	M_21a
90030	279	1	279	327	M_21a
90030	279	1	267	74	M_21a
90030	279	37	48	20	M_21a
90030	279	124	159	24	M_21a
90030	279	1	265	83	M_21a
90030	279	7	279	223	M_21a
90030	279	29	44	20	M_21a
90030	279	4	24	19	M_21a
90031	374	30	156	98	M_4a2
90031	374	3	27	21	M_4a2
90031	374	3	18	21	M_4a2
90031	374	145	170	22	M_4a2
90031	374	235	369	146	M_4a2
90031	374	54	181	43	M_4a2
90032	208	223	291	21	M_4c
90032	208	34	53	19	M_4c
90032	208	1	208	225	M_4c
90032	208	28	41	20	M_4c
90032	208	1	180	45	M_4c
90032	208	34	53	21	M_4c
90032	208	223	291	21	M_4c
90032	208	82	104	22	M_4c
90032	208	13	180	60	M_4c
90032	208	1	208	243	M_4c
90032	208	23	43	21	M_4c
90032	208	134	151	22	M_4c
90032	208	26	52	21	M_4c
90032	208	209	220	21	M_4c
90032	208	16	43	23	M_4c
90032	208	13	163	48	M_4c
90032	208	3	43	21	M_4c
90032	208	2	180	41	M_4c
90032	208	23	43	21	M_4c
90032	208	268	286	22	M_4c
90032	208	14	35	20	M_4c
90032	208	1	208	241	M_4c
90032	208	202	220	21	M_4c
90032	208	13	180	66	M_4c
90032	208	26	52	21	M_4c
90032	208	13	180	58	M_4c
90032	208	17	43	20	M_4c
90032	208	1	208	243	M_4c
90032	208	1	180	61	M_4c
90032	208	15	29	21	M_4c
90032	208	369	378	23	M_4c
90032	208	28	41	20	M_4c
90032	208	61	88	22	M_4c
90032	208	268	286	22	M_4c
90032	208	47	66	20	M_4c
90032	208	2	208	252	M_4c
90032	208	134	151	23	M_4c
90032	208	23	180	38	M_4c
90032	208	82	104	22	M_4c
90032	208	1	208	241	M_4c
90032	208	23	63	20	M_4c
90032	208	10	208	249	M_4c
90032	208	34	53	19	M_4c
90032	208	22	50	21	M_4c
90032	208	145	165	22	M_4c
90032	208	56	76	21	M_4c
90032	208	22	50	21	M_4c
90032	208	1	207	248	M_4c
90032	208	82	104	22	M_4c
90032	208	58	74	21	M_4c
90032	208	1	207	260	M_4c
90032	208	1	28	21	M_4c
90032	208	73	86	20	M_4c
90032	208	58	74	21	M_4c
90032	208	55	78	21	M_4c
90032	208	7	39	24	M_4c
90032	208	84	102	21	M_4c
90032	208	80	93	20	M_4c
90032	208	70	106	20	M_4c
90032	208	1	208	260	M_4c
90032	208	1	208	251	M_4c
90032	208	209	220	21	M_4c
90032	208	134	151	23	M_4c
90032	208	33	48	20	M_4c
90032	208	41	79	20	M_4c
90032	208	15	29	21	M_4c
90032	208	354	381	23	M_4c
90032	208	14	35	20	M_4c
90032	208	24	40	19	M_4c
90032	208	42	92	21	M_4c
90032	208	17	43	20	M_4c
90032	208	1	208	256	M_4c
90032	208	9	26	20	M_4c
90032	208	1	208	257	M_4c
90032	208	202	220	21	M_4c
90032	208	1	180	45	M_4c
90032	208	9	164	61	M_4c
90032	208	22	44	21	M_4c
90032	208	1	183	61	M_4c
90032	208	13	38	19	M_4c
90032	208	3	43	21	M_4c
90032	208	1	180	61	M_4c
90032	208	4	24	22	M_4c
90032	208	42	55	21	M_4c
90032	208	18	35	21	M_4c
90032	208	10	208	250	M_4c
90032	208	95	106	22	M_4c
90032	208	19	31	20	M_4c
90032	208	33	48	20	M_4c
90032	208	11	25	21	M_4c
90032	208	422	455	22	M_4c
90032	208	61	88	22	M_4c
90032	208	2	208	252	M_4c
90032	208	8	175	56	M_4c
90032	208	27	57	21	M_4c
90032	208	114	195	25	M_4c
90032	208	1	208	227	M_4c
90032	208	98	129	20	M_4c
90032	208	81	121	29	M_4c
90032	208	6	19	20	M_4c
90032	208	134	151	22	M_4c
90032	208	12	180	41	M_4c
90032	208	25	67	25	M_4c
90032	208	33	52	22	M_4c
90032	208	181	211	24	M_4c
90032	208	23	43	20	M_4c
90032	208	31	59	23	M_4c
90032	208	17	43	23	M_4c
90032	208	1	207	252	M_4c
90032	208	1	207	257	M_4c
90032	208	137	150	23	M_4c
90032	208	1	208	216	M_4c
90032	208	23	63	21	M_4c
90032	208	15	29	21	M_4c
90032	208	22	42	21	M_4c
90032	208	197	225	26	M_4c
90032	208	1	14	20	M_4c
90032	208	1	163	58	M_4c
90032	208	63	82	21	M_4c
90032	208	61	88	22	M_4c
90032	208	13	163	48	M_4c
90032	208	200	226	23	M_4c
90032	208	117	147	22	M_4c
90032	208	191	214	22	M_4c
90032	208	58	74	21	M_4c
90032	208	22	50	21	M_4c
90032	208	242	260	21	M_4c
90032	208	1	208	228	M_4c
90032	208	9	163	48	M_4c
90032	208	1	183	56	M_4c
90032	208	1	208	233	M_4c
90032	208	23	44	20	M_4c
90032	208	56	76	21	M_4c
90032	208	23	180	38	M_4c
90032	208	9	180	41	M_4c
90032	208	14	35	20	M_4c
90032	208	2	208	252	M_4c
90032	208	19	69	25	M_4c
90032	208	1	14	20	M_4c
90032	208	1	183	60	M_4c
90032	208	10	180	47	M_4c
90032	208	22	43	23	M_4c
90032	208	75	93	21	M_4c
90032	208	7	39	24	M_4c
90032	208	12	180	63	M_4c
90032	208	134	150	22	M_4c
90032	208	76	88	21	M_4c
90032	208	1	208	207	M_4c
90032	208	134	150	22	M_4c
90032	208	17	43	20	M_4c
90032	208	16	69	23	M_4c
90032	208	422	455	22	M_4c
90032	208	9	164	59	M_4c
90032	208	19	31	20	M_4c
90032	208	268	292	21	M_4c
90032	208	17	27	21	M_4c
90032	208	10	208	246	M_4c
90032	208	7	35	23	M_4c
90032	208	1	180	61	M_4c
90032	208	84	102	21	M_4c
90032	208	7	39	24	M_4c
90032	208	95	106	22	M_4c
90032	208	1	208	207	M_4c
90032	208	36	55	24	M_4c
90032	208	98	129	20	M_4c
90032	208	16	69	23	M_4c
90032	208	89	116	22	M_4c
90032	208	22	43	22	M_4c
90032	208	41	58	19	M_4c
90035	238	40	98	21	M_5d
90035	238	1	178	83	M_5d
90035	238	1	238	229	M_5d
90035	238	1	297	140	M_5d
90035	238	97	158	27	M_5d
90035	238	2	238	251	M_5d
90035	238	1	180	73	M_5d
90035	238	1	179	75	M_5d
90035	238	45	55	22	M_5d
90035	238	87	112	21	M_5d
90035	238	32	49	20	M_5d
90035	238	127	151	21	M_5d
90035	238	2	238	238	M_5d
90035	238	128	161	21	M_5d
90035	238	1	183	65	M_5d
90035	238	1	238	228	M_5d
90035	238	4	134	101	M_5d
90035	238	171	188	21	M_5d
90035	238	48	62	20	M_5d
90035	238	110	119	20	M_5d
90035	238	6	22	20	M_5d
90035	238	60	101	21	M_5d
90035	238	7	66	21	M_5d
90035	238	171	188	23	M_5d
90035	238	49	62	20	M_5d
90035	238	70	125	21	M_5d
90035	238	63	84	25	M_5d
90035	238	2	238	171	M_5d
90035	238	40	58	20	M_5d
90035	238	101	124	23	M_5d
90035	238	1	78	26	M_5d
90035	238	55	77	22	M_5d
90035	238	1	238	223	M_5d
90035	238	202	256	22	M_5d
90035	238	35	50	21	M_5d
90035	238	77	113	24	M_5d
90035	238	1	182	85	M_5d
90035	238	60	101	21	M_5d
90035	238	53	85	21	M_5d
90035	238	1	238	245	M_5d
90035	238	171	188	23	M_5d
90035	238	1	238	231	M_5d
90035	238	13	25	19	M_5d
90035	238	19	51	24	M_5d
90035	238	1	170	66	M_5d
90035	238	4	134	101	M_5d
90035	238	1	177	73	M_5d
90035	238	110	119	20	M_5d
90035	238	73	109	25	M_5d
90035	238	545	567	22	M_5d
90035	238	119	145	25	M_5d
90035	238	9	28	22	M_5d
90035	238	53	85	21	M_5d
90035	238	122	182	23	M_5d
90035	238	1	238	192	M_5d
90035	238	32	63	21	M_5d
90035	238	1	238	231	M_5d
90035	238	98	122	20	M_5d
90035	238	73	109	25	M_5d
90035	238	1	238	232	M_5d
90035	238	101	118	22	M_5d
90035	238	77	113	24	M_5d
90035	238	1	238	230	M_5d
90035	238	193	238	35	M_5d
90035	238	110	123	21	M_5d
90035	238	336	343	21	M_5d
90035	238	8	54	25	M_5d
90035	238	1	183	67	M_5d
90035	238	1	238	223	M_5d
90035	238	8	53	23	M_5d
90035	238	116	131	20	M_5d
90035	238	1	183	72	M_5d
90035	238	130	191	25	M_5d
90035	238	1	177	77	M_5d
90035	238	13	25	19	M_5d
90035	238	1	78	26	M_5d
90035	238	87	99	21	M_5d
90035	238	310	380	23	M_5d
90035	238	54	73	20	M_5d
90035	238	1	177	77	M_5d
90035	238	8	238	226	M_5d
90035	238	88	110	26	M_5d
90035	238	2	179	72	M_5d
90035	238	1	180	73	M_5d
90035	238	66	79	21	M_5d
90035	238	73	82	23	M_5d
90035	238	1	216	203	M_5d
90035	238	73	82	22	M_5d
90035	238	1	238	197	M_5d
90035	238	1	177	77	M_5d
90035	238	54	72	21	M_5d
90035	238	8	33	22	M_5d
90035	238	1	235	220	M_5d
90035	238	1	177	73	M_5d
90035	238	118	144	20	M_5d
90035	238	67	79	22	M_5d
90035	238	53	85	21	M_5d
90035	238	1	238	238	M_5d
90035	238	66	79	21	M_5d
90035	238	171	188	21	M_5d
90035	238	164	218	26	M_5d
90035	238	1	238	223	M_5d
90035	238	15	44	23	M_5d
90035	238	193	238	35	M_5d
90035	238	4	238	216	M_5d
90035	238	1	238	206	M_5d
90035	238	2	181	71	M_5d
90035	238	4	238	216	M_5d
90035	238	1	238	238	M_5d
90035	238	49	79	20	M_5d
90035	238	1	216	218	M_5d
90035	238	27	46	21	M_5d
90035	238	299	317	21	M_5d
90035	238	64	84	24	M_5d
90035	238	53	85	21	M_5d
90035	238	1	182	76	M_5d
90035	238	1	21	20	M_5d
90035	238	1	238	252	M_5d
90035	238	127	151	21	M_5d
90035	238	147	198	22	M_5d
90035	238	13	27	20	M_5d
90035	238	1	183	72	M_5d
90035	238	12	45	24	M_5d
90035	238	1	183	65	M_5d
90035	238	26	51	21	M_5d
90035	238	1	238	223	M_5d
90035	238	27	36	22	M_5d
90035	238	48	62	20	M_5d
90035	238	1	183	78	M_5d
90035	238	1	181	76	M_5d
90035	238	22	43	21	M_5d
90035	238	1	173	99	M_5d
90035	238	22	297	149	M_5d
90035	238	2	181	98	M_5d
90035	238	88	132	29	M_5d
90035	238	1	177	82	M_5d
90038	319	1	37	24	M_6aa
90038	319	32	65	21	M_6aa
90038	319	9	296	148	M_6aa
90038	319	23	57	21	M_6aa
90038	319	26	52	22	M_6aa
90038	319	3	29	20	M_6aa
90038	319	1	274	69	M_6aa
90038	319	14	52	21	M_6aa
90038	319	22	32	23	M_6aa
90038	319	1	319	239	M_6aa
90038	319	17	30	22	M_6aa
90038	319	18	40	20	M_6aa
